symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Sec23b,2,-0.5608307679719564,7.084644977201687,-3.7773468217391595,3.26714950365164e-4,0.015790535525439832,-0.01607719141065811,FALSE
Stx5a,19,-0.5605589179071933,7.0393991718527325,-3.770487307822226,3.342765595452468e-4,0.01601562289911637,-0.03171099198051763,FALSE
Ostc,3,-0.5480067156513515,7.039742265858001,-3.7670988044917753,3.38073307947949e-4,0.01601562289911637,-0.04184418437934312,FALSE
Uba5,9,-0.618377618005832,6.522604847618281,-3.736836685822568,3.738575583879216e-4,0.017574934929265207,-0.06717417515850155,FALSE
Snhg9,17,0.6900437332186744,5.961416211774189,3.7182724397240596,3.9756899652689193e-4,0.01833361029698296,-0.07145834084492364,FALSE
Neurl3,1,0.883151249811208,5.14758126630877,3.6954593493719727,4.286747875922943e-4,0.019218919643721195,-0.07408532356973208,FALSE
Hnrnpa0,13,0.5289936220526057,7.189677008507753,3.766247408830827,3.390337354728268e-4,0.01601562289911637,-0.07773481333824694,FALSE
Xpnpep1,19,-0.7615395705219621,5.717688531706223,-3.693639485723681,4.3125368350278853e-4,0.019245440880373294,-0.10590452387093219,FALSE
Prdx4,X,-0.4733389168687623,7.961072168099878,-3.7764021192386954,3.277465552058453e-4,0.015790535525439832,-0.11711913612081215,FALSE
Hebp1,6,0.5885576262657635,6.617884115063855,3.730093416819864,3.8230999888248156e-4,0.017783573144563837,-0.11725469161578683,FALSE
Ms4a6b,19,0.5715545198035201,6.775715701020274,3.728915616291434,3.838049140039077e-4,0.017783573144563837,-0.14014079572810445,FALSE
H2-Eb1,17,0.38037195187248685,10.142072176576,3.8272624305191205,2.7641174542295536e-4,0.013727032526543075,-0.1619765751465838,FALSE
Cd5,19,0.7858165057421154,5.461269384788726,3.6661134232493704,4.7211007813019484e-4,0.02041814093273876,-0.1758296168226705,FALSE
Lck,4,0.5664624995133938,6.820092660615087,3.705324457533711,4.14949037014939e-4,0.01886557030259469,-0.21799097156360148,FALSE
Naaa,5,0.6244500262515507,6.2957433203941005,3.6727424690959416,4.6194635466754953e-4,0.020242029405432353,-0.24837091771977082,FALSE
Sash3,X,0.5750300195549736,6.625680748017203,3.687147734299137,4.4057402799628135e-4,0.019571187555577928,-0.24840228949918064,FALSE
Rnf213,11,0.6337391052943282,6.469148268757256,3.6797954508443493,4.5136166829794905e-4,0.019868119980896992,-0.2504579516046128,FALSE
Coq9,8,-0.7871103904674372,5.600997393529893,-3.6281356491784447,5.345686782735352e-4,0.022705101229828575,-0.2857624415254687,FALSE
Tuba1a,15,0.5914878242077553,6.512506005724187,3.6690880447772476,4.675232861346273e-4,0.02039412388706185,-0.2883090382828737,FALSE
Plod3,5,0.9102121734786213,5.013382337204768,3.616049148833918,5.560434142443494e-4,0.023514080452149692,-0.2992123886709459,FALSE
Dnajb11,16,-0.5282543494389067,7.35474398955871,-3.6958152801586728,4.2817212640092526e-4,0.019218919643721195,-0.301353994419836,FALSE
Lcp1,14,0.427879252067612,8.555617959321808,3.7296181186727337,3.8291259780027354e-4,0.017783573144563837,-0.32086214545382763,FALSE
Spcs2,7,-0.44911280746784854,8.344057849983157,-3.7138397050676644,4.0343936136259643e-4,0.018428805544506526,-0.3462533233106164,FALSE
Maf,8,0.7748940470568533,5.543930894461474,3.6003899823310204,5.850878569169404e-4,0.02431755710894271,-0.37479249161202866,FALSE
Klf16,10,1.1618138922703256,4.278530630516041,3.595571937177382,5.943106561985811e-4,0.024386883028080758,-0.4056876759285979,FALSE
Dennd2d,3,0.7776379463877232,5.608490641054324,3.58677765527038,6.115022237999609e-4,0.02498644529653511,-0.4207598646715969,FALSE
Ltb,17,0.49229816787740255,7.4937943059846805,3.6604847554289845,4.809068848631482e-4,0.020606647225728882,-0.43784052401133255,FALSE
Cst3,2,0.3760213702036488,9.635704831362814,3.7147804390108115,4.02186657387e-4,0.018428805544506526,-0.46432499998438725,FALSE
Scpep1,11,0.6706965485561334,5.897336222025265,3.57828196336374,6.285580478269156e-4,0.025514449885218296,-0.4780453677347847,FALSE
Zbtb8os,4,-0.7116866999580793,5.820416712868561,-3.5691737404090085,6.473451176795442e-4,0.025801557087009815,-0.4797154386361244,FALSE
Tg,15,-1.6413306705221418,3.8513818947284175,-3.6646731208454937,4.74346359779764e-4,0.02041814093273876,-0.48938722862345063,FALSE
Rnps1,17,-0.5224453201397781,7.105960189333903,-3.614517372704633,5.588228698423803e-4,0.023528872485015697,-0.5150760631311648,FALSE
Plpp5,8,-0.6894266019785205,6.00809463977221,-3.5580917719891647,6.709227305625042e-4,0.026519247848029757,-0.5340853885971333,FALSE
Cnpy2,10,-0.5462063906289893,6.902219271813013,-3.597654512384439,5.903073196586446e-4,0.024386883028080758,-0.5400565228846359,FALSE
Trf,9,0.4939506281098174,7.248240260446839,3.6107523276823996,5.657109209254924e-4,0.023715777308408955,-0.5595696428823427,FALSE
Naa10,X,-0.714568222142506,5.846371712020941,-3.5360537852387095,7.202537387658079e-4,0.027899748824832333,-0.5777793892321412,FALSE
Mydgf,17,-0.5657848254624103,6.692039938997834,-3.57464149599434,6.360040658599933e-4,0.02555627955928703,-0.5812395644313293,FALSE
Rhd,4,0.47045529144561904,7.522324884484925,3.608210528816837,5.704066430483958e-4,0.023809560048623554,-0.5992757069270125,FALSE
H2afy,13,0.5230331702827753,6.8968571727324575,3.576286264946106,6.326296265264363e-4,0.025526605430341708,-0.616969137065376,FALSE
Gorasp2,2,-0.5550952400572999,6.723892818554833,-3.563852821755546,6.585657942323559e-4,0.0261375047186317,-0.6172707640385147,FALSE
Pim1,17,0.5098591532483825,7.063994349934786,3.577724101071436,6.296936723014429e-4,0.025514449885218296,-0.6350362725843919,FALSE
Dnajc19,3,-0.5463655528774716,6.771445180699221,-3.553128203828475,6.817453488359938e-4,0.026729783554233135,-0.6546996030540786,FALSE
Kdelr2,5,-0.5637396341016387,6.728567280710425,-3.5461152204718025,6.973193100380075e-4,0.027119840154249255,-0.6697298299514518,FALSE
B2m,2,0.30471625936689684,11.554832941841992,3.702775861421405,4.18454304073264e-4,0.018936034956287328,-0.6799164511420566,FALSE
Rpl22,4,-0.323278434018615,10.869013285771853,-3.6804287403423923,4.5042265673771566e-4,0.019868119980896992,-0.6882613611054254,FALSE
Rtcb,10,0.5636610806690943,6.539701038333076,3.526418150805998,7.4288694395833e-4,0.0286618213756672,-0.7159923300322246,FALSE
Bet1l,7,-0.8453508692940304,5.237843711613748,-3.4580702221977395,9.238831920674438e-4,0.03441109550761971,-0.7425971042638038,FALSE
Cnot8,11,0.6173146071184812,6.193087014594324,3.4927254852420444,8.274451648210083e-4,0.031671853660579626,-0.7646072521324268,FALSE
Psap,10,0.3167137052308533,11.153515928130828,3.664639176264228,4.743991852402128e-4,0.02041814093273876,-0.7653912166165924,FALSE
Lef1,3,0.9703821625830287,4.634451157159958,3.445350601974923,9.618758543213239e-4,0.035473369231107735,-0.7723750693284241,FALSE
Gale,4,-1.1072126291399704,4.516100945611914,-3.4418172525730126,9.726891420676309e-4,0.0355453647237092,-0.8048659195591537,FALSE
U2af1,17,-0.4965475155242416,7.211202643653591,-3.519535926186002,7.5946380706267e-4,0.029185109157122604,-0.8119212281149233,FALSE
Iqcb1,16,-1.1712586869278079,4.457491334388047,-3.4436533041457436,9.670559146026892e-4,0.035473369231107735,-0.8157502132270187,FALSE
Rpl38,11,0.31978666564674896,11.065703867288866,3.6447745480082996,5.062930776977748e-4,0.02159886416046366,-0.8192243984526888,FALSE
Ctse,1,0.43495477445720265,8.054376767867373,3.551863284108394,6.84529772970861e-4,0.026729783554233135,-0.8223398625818792,FALSE
Rps27l,9,-0.4007772583513507,8.917600598984349,-3.569129890478878,6.474368414026626e-4,0.025801557087009815,-0.8407630750875077,FALSE
Eif1,11,-0.3547689031188579,9.854780737822772,-3.5968375051420165,5.918747885929189e-4,0.024386883028080758,-0.8465092632131785,FALSE
Glipr2,4,0.7914506098180976,5.287506389884609,3.424939644889633,0.001025945268984703,0.03700207216413236,-0.8466696332365959,FALSE
Nt5m,11,1.1022867135196384,4.264887924733854,3.4243559960297834,0.0010278353378925654,0.03700207216413236,-0.855142374870578,FALSE
Tomm34,2,0.6560872092865067,5.8546362897257715,3.4448032665748647,9.635434186893069e-4,0.035473369231107735,-0.8571103513893634,FALSE
Cdk5rap1,2,-1.3931039134643228,4.209338754174964,-3.45360586315959,9.370532779710924e-4,0.03476790783092743,-0.9021070629857464,FALSE
Lhfp,3,0.7583170560984565,5.355310330778979,3.4040510669616557,0.0010956762307842165,0.038583740432415824,-0.9112188589753885,FALSE
Gpr160,3,-1.2561355156808554,4.227040924029033,-3.4229499367348217,0.0010324021941318982,0.03702882536286409,-0.9197242696883494,FALSE
Chd3,11,0.5951799708680161,6.2438364913825435,3.434917071946561,9.94138374482821e-4,0.03619261661087082,-0.9389677762032713,FALSE
Lbh,17,0.49254345034619984,7.1238488962719035,3.4751283636843113,8.751562996119488e-4,0.03336619529701619,-0.9459744533404937,FALSE
Gapdh,6,-0.3646142390619609,9.520984193595005,-3.5522712202653084,6.836306201409248e-4,0.026729783554233135,-0.9495745543090646,FALSE
Pam,1,1.2785564843505148,3.8711355383548414,3.414815408930118,0.001059201604784534,0.03761716801058634,-0.9516404524471653,FALSE
Selenoh,2,-0.505592892323631,7.071708199413609,-3.465522004130385,9.02289399210818e-4,0.03391615559255526,-0.9520702868234574,FALSE
Xiap,X,0.8457584887574328,4.991764346292426,3.372961459527249,0.001207796020102871,0.04177248806670073,-0.9703731341899617,FALSE
Cln3,7,0.8687315592266414,4.938336592398497,3.3710337395088525,0.0012150928867939474,0.041875300767660446,-0.9735698089252978,FALSE
Cpeb2,5,-0.9886373967127815,4.726758957392133,-3.3681497955210284,0.0012260869537658624,0.04210434773144898,-0.9783444749328281,FALSE
Tbx21,11,-1.3464297103815737,4.124537232595165,-3.4144384812870525,0.0010604591973244599,0.03761716801058634,-0.9882789218019283,TRUE
Smg9,7,-0.8016290077006536,5.361246993378362,-3.3669860025037206,0.0012305500344910586,0.042108291639616297,-0.9992055833800491,FALSE
Cope,8,-0.44809629609395785,7.651505876620288,-3.464404655149997,9.0549653360353e-4,0.03391615559255526,-1.0315702938133402,FALSE
Glcci1,6,-0.7703274156346849,5.401623228829591,-3.352225313127304,0.0012885021726739903,0.04324614278960187,-1.0475094491527033,FALSE
Prr5,15,-0.6817357057677427,5.807974384163367,-3.36363685649165,0.0012434794567895244,0.04240089809700618,-1.0625000095667358,FALSE
Cox6b2,7,0.7571866690597604,5.446272261859418,3.3505940846650137,0.0012950621033647814,0.04324614278960187,-1.067745124259126,FALSE
Rhoa,9,0.4258262419924188,7.937574241176533,3.4651939546818165,9.032298853055614e-4,0.03391615559255526,-1.0680155066497026,FALSE
Sec24d,3,-0.7032946271041682,5.636897810932369,-3.3509930345665273,0.001293454838272519,0.04324614278960187,-1.077188523851679,FALSE
Arhgap23,11,0.8590002374111778,5.042924320490229,3.3337083703456347,0.0013648419539639557,0.04495622272852703,-1.0779596789138441,FALSE
Cbx4,11,-0.6065699170914236,6.180718465086793,-3.374809248846325,0.0012008405220402445,0.04168078715210655,-1.080972078704626,FALSE
Trbc2,6,0.423303081746206,8.05017784969323,3.463850004614091,9.070925545716452e-4,0.03391615559255526,-1.0829004215597298,FALSE
Ccdc134,15,-0.7368026048943062,5.496572695358117,-3.3374020231430968,0.00134928195310926,0.04474810422571943,-1.0962681762079454,FALSE
Ptms,6,0.5110620735937843,6.846852669711854,3.4048326069652255,0.0010929885749924309,0.038583740432415824,-1.110681439667803,FALSE
Lipa,19,0.5152993524145328,6.785594269135543,3.400308956870902,0.001108631763009181,0.038898514467322134,-1.1153086747428116,FALSE
Laptm5,4,0.3919761473020209,8.79206920094383,3.470173922234265,8.890521538502796e-4,0.03376306297210238,-1.1260562921518895,FALSE
Rhoc,3,0.863137643197601,4.8654813573101645,3.3115240857963624,0.0014619095321631184,0.04703366082879615,-1.1298084729662108,FALSE
Dnajc3,14,-0.445233292686825,7.646089006314382,-3.428973258705168,0.0010129724604279607,0.03674016968833098,-1.1345275224905658,FALSE
Zfp36,7,-0.5559891562581551,6.491243815649283,-3.3591281475798374,0.001261087773765912,0.04270060839562619,-1.1765863462602972,FALSE
Eny2,15,-0.49794989014202873,6.995221856424634,-3.380962291814498,0.001177950492388066,0.04103335456217996,-1.1860401434206853,FALSE
Acp2,2,0.67522889309378,5.692245881321622,3.314413136082938,0.0014489102811204358,0.04699145452084913,-1.1991821761788541,FALSE
Mbnl2,14,-0.7317928978890968,5.542601119026131,-3.3009841736399728,0.00151027022664896,0.047795610702184736,-1.199300530345755,FALSE
Cacna1h,17,-0.6191814069138992,6.1088476742425275,-3.3284294594349753,0.0013873736549078301,0.04554347957331331,-1.2013363601066231,FALSE
Arl5c,11,-0.7264743685720321,5.533777314209329,-3.295190033113668,0.0015374927535157321,0.047898305507858896,-1.2161229390064126,FALSE
Evi2,11,0.8849752627842253,4.742537407837663,3.271851819504553,0.0016518840569391773,0.04981911445062159,-1.2302285773621335,FALSE
Zbp1,2,-0.635687388138634,5.939374699993248,-3.2997984990962768,0.001515803698584993,0.047814472368394374,-1.2546569591827792,FALSE
Elf2,3,0.7206909006552404,5.404797394877077,3.2751922945217893,0.0016350341801429954,0.049794870061652216,-1.269414928905845,FALSE
Xcr1,9,1.292236832626667,3.7771592577124875,3.2903778375601704,0.001560451915388597,0.048279285458859976,-1.2783093887622776,FALSE
Phip,9,0.7350520250571426,5.324456791380886,3.267630326062766,0.0016734113360669912,0.049872100661720035,-1.2801899516250224,FALSE
Wdr82,9,0.5935647330716431,6.037127159998261,3.2976881127127875,0.0015256999522793569,0.047898305507858896,-1.295695564929586,FALSE
Ppp2r1b,9,0.7129227549365549,5.52116798069567,3.2699272067192373,0.001661666043737172,0.04981911445062159,-1.2985665255280816,FALSE
Clec4n,6,0.5301428767970355,6.591995854104577,3.3156793289375743,0.0014432474143686945,0.04699145452084913,-1.3285979808775554,FALSE
Jund,8,-0.42957079062895165,7.731663846596212,-3.360625747514648,0.0012552131359928925,0.042650821084053235,-1.3413612160678028,FALSE
Dctn6,8,-0.6191730769812223,6.049871015090688,-3.2649909151935663,0.001687004475720931,0.049960095849790505,-1.3683520018739488,FALSE
Coro1a,7,0.3387670833982117,9.815903368126786,3.421158650943933,0.001038248036329839,0.03710108481113712,-1.3696580378597387,FALSE
Coro2b,9,-1.641629484177754,3.660115741914319,-3.3377939028703207,0.0013476409483292862,0.04474810422571943,-1.3716220090980777,FALSE
Rbbp4,4,0.47331632360921905,7.159741788562742,3.3246209571103584,0.0014038462951808496,0.04592853892747077,-1.384265509631792,FALSE
Lyn,4,0.5047638896320752,6.690372080179878,3.295430353626434,0.0015363545453904329,0.047898305507858896,-1.398895873462318,FALSE
AI506816,5,-0.45510814694542034,7.554507375918241,-3.3337287252096446,0.0013647557451671995,0.04495622272852703,-1.3994269504117671,FALSE
Ptprcap,19,0.385534688221318,8.762910107068544,3.3569491097862945,0.0012696818000363,0.04284180679983111,-1.4539091838618257,FALSE
Slfn2,11,0.5110272426481064,6.582299746723956,3.2671163303889257,0.0016760503537279093,0.049872100661720035,-1.4627308676668598,FALSE
Bcl2l1,2,-0.5030104340622614,6.981551047136297,-3.2820148507123594,0.0016011206971658037,0.04922302486144014,-1.4653323755554268,FALSE
Sdf2l1,16,-0.49896642479211994,6.865006201235311,-3.272718274042754,0.001647497922319509,0.04981911445062159,-1.474395507706343,FALSE
Atp5g1,11,-0.4218950733457083,7.777101054912193,-3.309173518399769,0.0014725667747414264,0.047088091599448975,-1.4928321390882449,FALSE
Hexa,9,0.4617137980116084,7.1760051115299355,3.2866474916164736,0.0015784709226779072,0.04868124972997724,-1.494046291283265,FALSE
Ypel3,7,-0.4129551744405964,7.988867345795277,-3.3139709762032346,0.0014508926994768578,0.04699145452084913,-1.50012497332229,FALSE
Slc3a2,19,0.4172093107298558,7.742727631852049,3.306666383115366,0.0014840144263590916,0.04727367008178106,-1.505465451801542,FALSE
Gm2a,11,0.4043094755852703,7.989056397829358,3.309006611777422,0.0014733262861041966,0.047088091599448975,-1.5248427269868277,FALSE
Preb,5,-0.4588393761002072,7.254979967943649,-3.271210040198376,0.0016551399191257936,0.04981911445062159,-1.53369657778181,FALSE
Cd19,7,-0.4523185571356274,7.3603192360560215,-3.27516971515004,0.0016351475299055558,0.049794870061652216,-1.5382764940044877,FALSE
Lgals3,14,0.41951999282618857,7.74243425528248,3.2950311123851503,0.0015382458708120732,0.047898305507858896,-1.5383353144649972,FALSE
Sec61a1,6,-0.414206135309783,7.921209374092297,-3.2933352717110824,0.0015463040062537732,0.04799489742487673,-1.552018467989761,FALSE
Plcd3,11,-3.7657317266607646,1.889927651445021,-4.041249081548134,1.3316618117886013e-4,0.008213893621248927,-1.570826493846929,TRUE
Tmed10,12,-0.4164028292564135,7.807495749577389,-3.275928317659468,0.0016313433416889648,0.049794870061652216,-1.590490162395871,FALSE
Ly6a,15,-0.3559390251158234,9.279835188713102,-3.30104292843096,0.0015099965162886876,0.047795610702184736,-1.6635132380580933,FALSE
Vcp,4,-0.3815640208310871,8.600004435015235,-3.2665654303813763,0.0016788831903883448,0.049872100661720035,-1.6942017016816617,FALSE
Nacad,11,3.571824964218941,3.291663805938467,3.8962733081271796,2.1892697011428064e-4,0.01152222162275377,-1.7293806691175937,FALSE
Hbb-bt,7,0.30809148601493064,14.109575099894737,3.3973477664784095,0.001118986049508247,0.0391200754636746,-1.785946083908824,FALSE
Slc15a2,16,-3.654538243105316,3.3584676842498014,-3.8319588421639565,2.7208044743320237e-4,0.013601265493503437,-1.8003245979941007,FALSE
Rpl36,17,0.29396755619658244,10.66768288100601,3.270890829142128,0.00165676157872183,0.04981911445062159,-1.8918300129795114,FALSE
Eps8l1,7,2.4147383793112995,3.243413506849366,3.311668456670644,0.001461257340262207,0.04703366082879615,-2.0543803702482233,FALSE
