symbol,chromosome_name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Overlap_Ly_et_al
Dhrs11,11,-0.6201786879228086,5.360608713000027,-3.8140321720997314,5.312834831074142e-4,0.03240343655409366,-0.427938347859091,FALSE
Uchl1,5,-1.4685615011771578,2.5960230687212746,-3.75293955969608,6.322381401401761e-4,0.03654041141413097,-0.4318896099856442,FALSE
Arl4d,11,-1.5232769138361497,2.5162833566802516,-3.76171725296314,6.166647225941421e-4,0.03644353651582244,-0.43523507658548155,FALSE
Tnk2,16,0.49348454202197534,6.005927177564308,3.8476578195483335,4.8258983810134273e-4,0.030816808233042885,-0.4406112516220446,FALSE
Srp54a,12,-0.6893477640087369,4.638686839000098,-3.759034647281184,6.213843022138224e-4,0.03647337555721739,-0.4477794664346897,FALSE
Cd3e,9,0.5317579483888579,5.719952445735516,3.8188723868524983,5.239911058840357e-4,0.03240343655409366,-0.4694349930324382,FALSE
Kmt2d,15,0.49433357937284317,6.038516081197561,3.8327919148623164,5.035574187891674e-4,0.03198002361293827,-0.4856126655219031,FALSE
Nhp2,11,-0.4194710467081286,6.9487583112908196,-3.8612021485775454,4.6422695719763673e-4,0.02997358720306074,-0.5277814876589355,FALSE
Supt16,14,0.4915643176556701,5.972942763590363,3.8132116893727837,5.325293737594122e-4,0.03240343655409366,-0.5290362386428908,FALSE
Bloc1s1,10,0.6116496727426108,5.358181804837675,3.751347882666539,6.351026592371756e-4,0.03654041141413097,-0.581496034893596,FALSE
Snapc1,12,0.7986734636256809,4.118015018424531,3.674502670404859,7.894090573964139e-4,0.0424745928938015,-0.5858750045495507,FALSE
Klf2,8,-0.401686375038949,8.355258817343229,-3.862937226097753,4.6192427682148566e-4,0.02997358720306074,-0.5983545114504469,FALSE
